Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"# Romney 's pledge to veto the legislation not only '' slams the door on opportunity for young immigrants who are Americans in all but paperwork , but further slams the door on his ability to win the Latino vote , '' said Frank Sharry , executive director of America 's Voice , a Washington nonprofit pushing for immigration reforms . ''","#/#/# Romney/Romney/NNP 's/'s/POS pledge/pledge/NN to/to/TO veto/veto/VB the/the/DT legislation/legislation/NN not/not/RB only/only/RB ''/''/'' slams/slam/VBZ the/the/DT door/door/NN on/on/IN opportunity/opportunity/NN for/for/IN young/young/JJ immigrants/immigrant/NNS who/who/WP are/be/VBP Americans/Americans/NNPS in/in/IN all/all/DT but/but/CC paperwork/paperwork/NN ,/,/, but/but/CC further/further/RB slams/slam/VBZ the/the/DT door/door/NN on/on/IN his/he/PRP$ ability/ability/NN to/to/TO win/win/VB the/the/DT Latino/latino/NN vote/vote/NN ,/,/, ''/''/'' said/say/VBD Frank/Frank/NNP Sharry/Sharry/NNP ,/,/, executive/executive/JJ director/director/NN of/of/IN America/America/NNP 's/'s/POS Voice/Voice/NNP ,/,/, a/a/DT Washington/Washington/NNP nonprofit/nonprofit/JJ pushing/push/VBG for/for/IN immigration/immigration/NN reforms/reform/NNS ././. ''/''/'' ","ROOT (ROOT-0, said-43) dep (said-43, #-1) nmod:poss (pledge-4, Romney-2) case (Romney-2, 's-3) nsubj (slams-12, pledge-4) nsubj (slams-30, pledge-4) mark (veto-6, to-5) acl:to (pledge-4, veto-6) det (legislation-8, the-7) dobj (veto-6, legislation-8) neg (slams-12, not-9) advmod (slams-12, only-10) punct (only-10, ''-11) ccomp (said-43, slams-12) det (door-14, the-13) dobj (slams-12, door-14) case (opportunity-16, on-15) nmod:on (slams-12, opportunity-16) nsubj (Americans-22, opportunity-16) case (immigrants-19, for-17) amod (immigrants-19, young-18) nmod:for (opportunity-16, immigrants-19) ref (opportunity-16, who-20) cop (Americans-22, are-21) acl:relcl (opportunity-16, Americans-22) case (all-24, in-23) nmod:in (Americans-22, all-24) case (paperwork-26, but-25) nmod:but (all-24, paperwork-26) punct (slams-12, ,-27) cc (slams-12, but-28) advmod (slams-30, further-29) conj:but (slams-12, slams-30) ccomp (said-43, slams-30) det (door-32, the-31) dobj (slams-30, door-32) case (ability-35, on-33) nmod:poss (ability-35, his-34) nmod:on (slams-30, ability-35) mark (win-37, to-36) acl:to (ability-35, win-37) det (vote-40, the-38) compound (vote-40, Latino-39) dobj (win-37, vote-40) punct (said-43, ,-41) punct (said-43, ''-42) compound (Sharry-45, Frank-44) nsubj (said-43, Sharry-45) punct (Sharry-45, ,-46) amod (director-48, executive-47) appos (Sharry-45, director-48) case (Voice-52, of-49) nmod:poss (Voice-52, America-50) case (America-50, 's-51) nmod:of (director-48, Voice-52) punct (Voice-52, ,-53) det (Washington-55, a-54) appos (Voice-52, Washington-55) nmod:tmod (Washington-55, nonprofit-56) acl (Washington-55, pushing-57) case (reforms-60, for-58) compound (reforms-60, immigration-59) nmod:for (pushing-57, reforms-60) punct (said-43, .-61) punct (said-43, ''-62) ",paperwork,26,"case (paperwork-26, but-25) nmod:but (all-24, paperwork-26) ","are Americans in all but paperwork , but further slams the",NN,[],,,,,[],[],[],,"[('but', 'all', 24)]",['but'],[],['all'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['but'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_2.csv,0,0,0,0,unknown,,,,
"Your original mortgage involved excessively high fees or interest rates , or there was fraud in the paperwork .","Your/you/PRP$ original/original/JJ mortgage/mortgage/NN involved/involve/VBN excessively/excessively/RB high/high/JJ fees/fee/NNS or/or/CC interest/interest/NN rates/rate/NNS ,/,/, or/or/CC there/there/EX was/be/VBD fraud/fraud/NN in/in/IN the/the/DT paperwork/paperwork/NN ././. ","ROOT (ROOT-0, involved-4) nmod:poss (mortgage-3, Your-1) amod (mortgage-3, original-2) nsubj (involved-4, mortgage-3) advmod (high-6, excessively-5) amod (fees-7, high-6) dobj (involved-4, fees-7) cc (fees-7, or-8) compound (rates-10, interest-9) dobj (involved-4, rates-10) conj:or (fees-7, rates-10) punct (involved-4, ,-11) cc (involved-4, or-12) expl (was-14, there-13) conj:or (involved-4, was-14) nsubj (was-14, fraud-15) case (paperwork-18, in-16) det (paperwork-18, the-17) nmod:in (fraud-15, paperwork-18) punct (involved-4, .-19) ",paperwork,18,"case (paperwork-18, in-16) det (paperwork-18, the-17) nmod:in (fraud-15, paperwork-18) ",there was fraud in the paperwork .,NN,[],,,,,[],[],[],,"[('in', 'fraud', 15)]",['in'],[],['fraud'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
# **30;10909;TOOLONG # The $25 billion settlement over slipshod foreclosure paperwork hammered out by 49 state attorneys general will take a while to wend its way to consumers .,#/#/# **/**/SYM 30/30/CD ;/;/: 10909/10909/CD ;/;/: TOOLONG/TOOLONG/NNP #/#/# The/the/DT $/$/$ 25/25/CD billion/billion/CD settlement/settlement/NN over/over/IN slipshod/slipshod/JJ foreclosure/foreclosure/NN paperwork/paperwork/NN hammered/hammer/VBD out/out/RP by/by/IN 49/49/CD state/state/NN attorneys/attorney/NNS general/general/JJ will/will/MD take/take/VB a/a/DT while/while/NN to/to/TO wend/wend/VB its/its/PRP$ way/way/NN to/to/TO consumers/consumer/NNS ././. ,"ROOT (ROOT-0, hammered-18) compound (30-3, #-1) dep (30-3, **-2) nsubj (hammered-18, 30-3) punct (30-3, ;-4) dep (30-3, 10909-5) punct (10909-5, ;-6) dep (10909-5, TOOLONG-7) dep (30-3, #-8) det (settlement-13, The-9) amod (settlement-13, $-10) compound (billion-12, 25-11) nummod ($-10, billion-12) dep (30-3, settlement-13) case (paperwork-17, over-14) amod (paperwork-17, slipshod-15) compound (paperwork-17, foreclosure-16) nmod:over (settlement-13, paperwork-17) compound:prt (hammered-18, out-19) case (attorneys-23, by-20) nummod (attorneys-23, 49-21) compound (attorneys-23, state-22) nmod:by (hammered-18, attorneys-23) nsubj (take-26, general-24) aux (take-26, will-25) acl:relcl (attorneys-23, take-26) det (while-28, a-27) dobj (take-26, while-28) mark (wend-30, to-29) acl:to (while-28, wend-30) nmod:poss (way-32, its-31) dobj (wend-30, way-32) case (consumers-34, to-33) nmod:to (wend-30, consumers-34) punct (hammered-18, .-35) ",paperwork,17,"case (paperwork-17, over-14) amod (paperwork-17, slipshod-15) compound (paperwork-17, foreclosure-16) nmod:over (settlement-13, paperwork-17) ",hammered out by 49 state attorneys general will take a while,NN,[],,,,,[],[],[],,"[('over', 'settlement', 13)]",['over'],[],['settlement'],[],[],[],[],[],[],['foreclosure'],['slipshod'],[0.09125],[0.0675],[0.14875],[0.034791666666666665],[0.05270833333333333],[0.017916666666666668],[0.05],[0.085],[0.085],[0.0725],[0.17875],[0.09458333333333332],[0.02125],[],[],[],['over'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_2.csv,0,0,0,0,unknown,,,,
"Without that paperwork , a stone 's value is highly subjective.","Without/without/IN that/that/DT paperwork/paperwork/NN ,/,/, a/a/DT stone/stone/NN 's/'s/POS value/value/NN is/be/VBZ highly/highly/RB subjective/subjective/JJ ././. ","ROOT (ROOT-0, subjective-11) case (paperwork-3, Without-1) det (paperwork-3, that-2) nmod:without (subjective-11, paperwork-3) punct (subjective-11, ,-4) det (stone-6, a-5) nmod:poss (value-8, stone-6) case (stone-6, 's-7) nsubj (subjective-11, value-8) cop (subjective-11, is-9) advmod (subjective-11, highly-10) punct (subjective-11, .-12) ",paperwork,3,"case (paperwork-3, Without-1) det (paperwork-3, that-2) nmod:without (subjective-11, paperwork-3) ","Without that paperwork , a stone 's value",NN,[],,,,,[],[],[],,"[('without', 'subjective', 11)]",['without'],[],['subjective'],['that'],['demonstrative'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['Without'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_2.csv,0,0,0,0,unknown,that,non-Denumerator,non quantificational,
"Noticing the paperwork , track stewards were wary and called in his father , noted Colorado horseman C.B. Rushton.","Noticing/notice/VBG the/the/DT paperwork/paperwork/NN ,/,/, track/track/NN stewards/steward/NNS were/be/VBD wary/wary/JJ and/and/CC called/call/VBN in/in/IN his/he/PRP$ father/father/NN ,/,/, noted/note/VBD Colorado/Colorado/NNP horseman/horseman/NN C.B./C.B./NNP Rushton/Rushton/NNP ././. ","ROOT (ROOT-0, noted-15) advcl (wary-8, Noticing-1) det (paperwork-3, the-2) dobj (Noticing-1, paperwork-3) punct (wary-8, ,-4) compound (stewards-6, track-5) nsubjpass (wary-8, stewards-6) nsubjpass (called-10, stewards-6) auxpass (wary-8, were-7) ccomp (noted-15, wary-8) cc (wary-8, and-9) conj:and (wary-8, called-10) ccomp (noted-15, called-10) case (father-13, in-11) nmod:poss (father-13, his-12) nmod:in (called-10, father-13) punct (noted-15, ,-14) compound (Rushton-19, Colorado-16) compound (Rushton-19, horseman-17) compound (Rushton-19, C.B.-18) nsubj (noted-15, Rushton-19) punct (noted-15, .-20) ",paperwork,3,"det (paperwork-3, the-2) dobj (Noticing-1, paperwork-3) ","Noticing the paperwork , track stewards were wary",NN,[],Noticing-1,notice,VBG,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
# So they let the paperwork stand .,#/#/# So/so/IN they/they/PRP let/let/VBP the/the/DT paperwork/paperwork/NN stand/stand/NN ././. ,"ROOT (ROOT-0, let-4) advmod (let-4, #-1) case (#-1, So-2) nsubj (let-4, they-3) det (stand-7, the-5) compound (stand-7, paperwork-6) dobj (let-4, stand-7) punct (let-4, .-8) ",paperwork,6,"compound (stand-7, paperwork-6) ",# So they let the paperwork stand .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['stand'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_2.csv,0,0,0,0,unknown,,,,
"The group submitted registration paperwork , as required , and has not yet directed any programs from Egypt .","The/the/DT group/group/NN submitted/submit/VBD registration/registration/NN paperwork/paperwork/NN ,/,/, as/as/IN required/require/VBN ,/,/, and/and/CC has/have/VBZ not/not/RB yet/yet/RB directed/direct/VBN any/any/DT programs/program/NNS from/from/IN Egypt/Egypt/NNP ././. ","ROOT (ROOT-0, submitted-3) det (group-2, The-1) nsubj (submitted-3, group-2) nsubj (directed-14, group-2) compound (paperwork-5, registration-4) dobj (submitted-3, paperwork-5) punct (paperwork-5, ,-6) mark (required-8, as-7) dep (paperwork-5, required-8) punct (submitted-3, ,-9) cc (submitted-3, and-10) aux (directed-14, has-11) neg (directed-14, not-12) advmod (directed-14, yet-13) conj:and (submitted-3, directed-14) det (programs-16, any-15) dobj (directed-14, programs-16) case (Egypt-18, from-17) nmod:from (directed-14, Egypt-18) punct (submitted-3, .-19) ",paperwork,5,"compound (paperwork-5, registration-4) dobj (submitted-3, paperwork-5) punct (paperwork-5, ,-6) dep (paperwork-5, required-8) ","The group submitted registration paperwork , as required , and",NN,[],submitted-3,submit,VBD,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],['registration'],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_2.csv,0,0,0,0,unknown,,,,
"Financial and political hurdles are substantial , never mind Louisiana 's unique adherence to the property rules of the Napoleonic Code , where the concept of '' forced heirship , '' or guaranteed property rights of descendants , can create a Gordian knot of paperwork for lawyers to untangle .","Financial/Financial/NNP and/and/CC political/political/JJ hurdles/hurdle/NNS are/be/VBP substantial/substantial/JJ ,/,/, never/never/RB mind/mind/NN Louisiana/Louisiana/NNP 's/'s/POS unique/unique/JJ adherence/adherence/NN to/to/TO the/the/DT property/property/NN rules/rule/NNS of/of/IN the/the/DT Napoleonic/Napoleonic/NNP Code/Code/NNP ,/,/, where/where/WRB the/the/DT concept/concept/NN of/of/IN ''/''/'' forced/force/VBN heirship/heirship/NN ,/,/, ''/''/'' or/or/CC guaranteed/guarantee/VBN property/property/NN rights/rights/NNS of/of/IN descendants/descendant/NNS ,/,/, can/can/MD create/create/VB a/a/DT Gordian/Gordian/NNP knot/knot/NN of/of/IN paperwork/paperwork/NN for/for/IN lawyers/lawyer/NNS to/to/TO untangle/untangle/VB ././. ","ROOT (ROOT-0, substantial-6) nsubj (substantial-6, Financial-1) cc (Financial-1, and-2) amod (hurdles-4, political-3) conj:and (Financial-1, hurdles-4) nsubj (substantial-6, hurdles-4) cop (substantial-6, are-5) punct (substantial-6, ,-7) neg (create-40, never-8) compound (Louisiana-10, mind-9) nmod:poss (adherence-13, Louisiana-10) case (Louisiana-10, 's-11) amod (adherence-13, unique-12) nsubj (create-40, adherence-13) case (rules-17, to-14) det (rules-17, the-15) compound (rules-17, property-16) nmod:to (adherence-13, rules-17) case (Code-21, of-18) det (Code-21, the-19) compound (Code-21, Napoleonic-20) nmod:of (rules-17, Code-21) punct (rules-17, ,-22) advmod (forced-28, where-23) det (concept-25, the-24) nsubj (forced-28, concept-25) acl (concept-25, of-26) punct (concept-25, ''-27) acl:relcl (rules-17, forced-28) dobj (forced-28, heirship-29) punct (rules-17, ,-30) punct (rules-17, ''-31) cc (rules-17, or-32) amod (rights-35, guaranteed-33) compound (rights-35, property-34) nmod:to (adherence-13, rights-35) conj:or (rules-17, rights-35) case (descendants-37, of-36) nmod:of (rights-35, descendants-37) punct (create-40, ,-38) aux (create-40, can-39) parataxis (substantial-6, create-40) det (knot-43, a-41) compound (knot-43, Gordian-42) dobj (create-40, knot-43) case (paperwork-45, of-44) nmod:of (knot-43, paperwork-45) case (lawyers-47, for-46) nmod:for (create-40, lawyers-47) mark (untangle-49, to-48) advcl:to (create-40, untangle-49) punct (substantial-6, .-50) ",paperwork,45,"case (paperwork-45, of-44) nmod:of (knot-43, paperwork-45) ",create a Gordian knot of paperwork for lawyers to untangle .,NN,[],,,,,[],[],[],,"[('of', 'knot', 43)]",['of'],[],['knot'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2012.txt_2.csv,0,0,0,0,unknown,,,,
"The ABE handles all the paperwork for this donor-advised fund , from writing the grant checks to sending participating members quarterly reports .","The/the/DT ABE/ABE/NNP handles/handle/VBZ all/all/PDT the/the/DT paperwork/paperwork/NN for/for/IN this/this/DT donor-advised/donor-advised/JJ fund/fund/NN ,/,/, from/from/IN writing/write/VBG the/the/DT grant/grant/NN checks/check/NNS to/to/TO sending/send/VBG participating/participate/VBG members/member/NNS quarterly/quarterly/JJ reports/report/NNS ././. ","ROOT (ROOT-0, handles-3) det (ABE-2, The-1) nsubj (handles-3, ABE-2) det:predet (paperwork-6, all-4) det (paperwork-6, the-5) dobj (handles-3, paperwork-6) case (fund-10, for-7) det (fund-10, this-8) amod (fund-10, donor-advised-9) nmod:for (handles-3, fund-10) punct (handles-3, ,-11) mark (writing-13, from-12) advcl:from (handles-3, writing-13) det (checks-16, the-14) compound (checks-16, grant-15) dobj (writing-13, checks-16) mark (sending-18, to-17) advcl:to (writing-13, sending-18) advcl (sending-18, participating-19) nsubj (reports-22, members-20) amod (reports-22, quarterly-21) xcomp (participating-19, reports-22) punct (handles-3, .-23) ",paperwork,6,"det:predet (paperwork-6, all-4) det (paperwork-6, the-5) dobj (handles-3, paperwork-6) ","The ABE handles all the paperwork for this donor-advised fund ,",NN,[],handles-3,handle,VBZ,object,[],[],[],,[],[],[],[],"['all', 'the']","['quantifier', 'definite article']",[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/leftover/w_acad_2004.txt_2.csv,0,0,0,0,unknown,,,,
"The most common problem observed was that principals would use the Guidelines to resolve a student threat , but delay completing the paperwork needed to document the case .","The/the/DT most/most/RBS common/common/JJ problem/problem/NN observed/observe/VBN was/be/VBD that/that/IN principals/principal/NNS would/would/MD use/use/VB the/the/DT Guidelines/guideline/NNS to/to/TO resolve/resolve/VB a/a/DT student/student/NN threat/threat/NN ,/,/, but/but/CC delay/delay/NN completing/complete/VBG the/the/DT paperwork/paperwork/NN needed/need/VBN to/to/TO document/document/VB the/the/DT case/case/NN ././. ","ROOT (ROOT-0, was-6) det (problem-4, The-1) advmod (common-3, most-2) amod (problem-4, common-3) nsubj (was-6, problem-4) acl (problem-4, observed-5) mark (use-10, that-7) nsubj (use-10, principals-8) aux (use-10, would-9) ccomp (was-6, use-10) det (Guidelines-12, the-11) dobj (use-10, Guidelines-12) nsubj:xsubj (resolve-14, Guidelines-12) mark (resolve-14, to-13) xcomp (use-10, resolve-14) det (threat-17, a-15) compound (threat-17, student-16) dobj (resolve-14, threat-17) punct (was-6, ,-18) cc (was-6, but-19) nsubj (completing-21, delay-20) conj:but (was-6, completing-21) det (paperwork-23, the-22) dobj (completing-21, paperwork-23) acl (paperwork-23, needed-24) mark (document-26, to-25) xcomp (needed-24, document-26) det (case-28, the-27) dobj (document-26, case-28) punct (was-6, .-29) ",paperwork,23,"det (paperwork-23, the-22) dobj (completing-21, paperwork-23) acl (paperwork-23, needed-24) ",", but delay completing the paperwork needed to document the case",NN,[],completing-21,complete,VBG,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/leftover/w_acad_2004.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"A common complaint of so-called '' refer-test-place '' models of service delivery is that they operate on prescribed timelines , require an avalanche of paperwork , and often take several months to determine eligibility for special education ( Gresham , VanDerHeyden , &; Witt , 2004 ; Reschly &; Ysseldyke , 2002 ) .","A/a/DT common/common/JJ complaint/complaint/NN of/of/IN so-called/so-called/JJ ''/''/'' refer-test-place/refer-test-place/NN ''/''/'' models/model/NNS of/of/IN service/service/NN delivery/delivery/NN is/be/VBZ that/that/IN they/they/PRP operate/operate/VBP on/on/IN prescribed/prescribe/VBN timelines/timeline/NNS ,/,/, require/require/VBP an/a/DT avalanche/avalanche/NN of/of/IN paperwork/paperwork/NN ,/,/, and/and/CC often/often/RB take/take/VB several/several/JJ months/month/NNS to/to/TO determine/determine/VB eligibility/eligibility/NN for/for/IN special/special/JJ education/education/NN -LRB-/-lrb-/-LRB- Gresham/Gresham/NNP ,/,/, VanDerHeyden/VanDerHeyden/NNP ,/,/, &/&/CC ;/;/: Witt/Witt/NNP ,/,/, 2004/2004/CD ;/;/: Reschly/Reschly/NNP &/&/CC ;/;/: Ysseldyke/Ysseldyke/NNP ,/,/, 2002/2002/CD -RRB-/-rrb-/-RRB- ././. ","ROOT (ROOT-0, require-21) det (complaint-3, A-1) amod (complaint-3, common-2) nsubj (require-21, complaint-3) case (so-called-5, of-4) nmod:of (complaint-3, so-called-5) punct (complaint-3, ''-6) dep (complaint-3, refer-test-place-7) mark (operate-16, refer-test-place-7) punct (refer-test-place-7, ''-8) nsubj (is-13, models-9) case (delivery-12, of-10) compound (delivery-12, service-11) nmod:of (models-9, delivery-12) acl:relcl (refer-test-place-7, is-13) ref (refer-test-place-7, that-14) nsubj (operate-16, they-15) ccomp (is-13, operate-16) case (timelines-19, on-17) amod (timelines-19, prescribed-18) nmod:on (operate-16, timelines-19) punct (complaint-3, ,-20) det (avalanche-23, an-22) dobj (require-21, avalanche-23) case (paperwork-25, of-24) nmod:of (avalanche-23, paperwork-25) punct (paperwork-25, ,-26) cc (paperwork-25, and-27) advmod (take-29, often-28) dep (Witt-45, take-29) amod (months-31, several-30) nmod:tmod (take-29, months-31) mark (determine-33, to-32) advcl:to (take-29, determine-33) nsubj (&-43, eligibility-34) case (education-37, for-35) amod (education-37, special-36) nmod:for (eligibility-34, education-37) punct (education-37, (-38) compound (VanDerHeyden-41, Gresham-39) punct (VanDerHeyden-41, ,-40) dep (education-37, VanDerHeyden-41) punct (education-37, ,-42) xcomp (determine-33, &-43) punct (Witt-45, ;-44) nmod:of (avalanche-23, Witt-45) conj:and (paperwork-25, Witt-45) punct (Witt-45, ,-46) amod (Witt-45, 2004-47) punct (Witt-45, ;-48) dep (Witt-45, Reschly-49) acl:relcl (Reschly-49, &-50) punct (Witt-45, ;-51) dep (Witt-45, Ysseldyke-52) punct (Ysseldyke-52, ,-53) amod (Ysseldyke-52, 2002-54) punct (paperwork-25, )-55) punct (require-21, .-56) ",paperwork,25,"case (paperwork-25, of-24) nmod:of (avalanche-23, paperwork-25) punct (paperwork-25, ,-26) cc (paperwork-25, and-27) conj:and (paperwork-25, Witt-45) punct (paperwork-25, )-55) ",", require an avalanche of paperwork , and often take several",NN,[],,,,,[],[],[],,"[('of', 'avalanche', 23)]",['of'],[],['avalanche'],[],[],"[('and', 'Witt', 45)]",['and'],[Witt-45],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/leftover/w_acad_2004.txt_2.csv,0,0,0,0,unknown,,,,
